date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:25:42	225/225	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bq.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bq.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:43	8197/8197	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/br.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/br.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:43	7786/7786	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/br.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/br.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:43	543/543	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bs.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bs.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:44	565/565	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bs.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bs.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:44	25314/25314	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bt.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bt.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:44	25135/25135	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bt.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bt.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:44	576/576	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bv.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bv.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:45	579/579	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bv.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bv.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:45	249/249	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bw.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bw.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:46	251/251	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bw.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bw.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:46	5953/5953	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/by.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/by.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:46	6083/6083	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/by.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/by.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:47	46796/46796	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bz.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/bz.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:47	643/643	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ca.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ca.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:47	47057/47057	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bz.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/bz.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:48	644/644	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ca.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ca.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:48	3132/3132	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cc.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cc.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:48	3086/3086	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cc.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cc.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:49	346/346	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cd.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cd.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:49	504/504	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cd.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cd.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:49	681/681	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cf.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cf.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:50	629/629	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cf.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cf.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:50	478/478	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cg.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cg.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:51	466/466	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cg.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cg.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:51	290/290	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ch.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ch.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:51	288/288	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ch.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ch.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:52	277/277	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ci.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ci.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:52	280/280	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ci.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ci.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:52	1898/1898	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ck.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ck.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:53	1857/1857	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ck.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ck.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:53	554/554	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cl.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cl.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:53	570/570	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cl.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cl.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:54	820/820	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cm.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cm.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:54	820/820	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cm.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cm.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:55	795/795	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cn.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cn.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:55	736/736	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cn.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cn.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:55	286/286	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/co.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/co.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:56	286/286	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/co.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/co.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:56	290/290	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cr.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cr.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:56	290/290	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cr.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cr.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:57	613/613	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cu.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cu.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:57	570/570	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cu.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cu.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:57	1406/1406	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cv.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cv.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:58	1354/1354	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cv.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cv.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:58	672/672	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cw.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cw.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:58	679/679	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cw.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cw.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:59	2461/2461	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cx.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cx.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:59	2500/2500	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cx.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cx.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:25:59	5926/5926	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cy.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cy.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:00	6020/6020	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cy.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cy.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:00	225/225	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cz.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/cz.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:00	226/226	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cz.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/cz.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:01	210/210	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/de.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/de.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:01	218/218	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/de.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/de.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:01	582/582	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/dj.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/dj.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:02	581/581	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/dj.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/dj.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:02	236/236	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/dk.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/dk.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:02	232/232	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/dk.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/dk.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:03	15953/15953	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/dm.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/dm.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:04	16441/16441	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/dm.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/dm.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:05	388859/388859	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/do.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/do.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:05	386422/386422	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/do.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/do.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:05	294/294	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/dz.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/dz.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:06	306/306	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/dz.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/dz.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:06	29345/29345	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ec.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ec.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:06	29901/29901	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ec.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ec.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:07	318/318	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ee.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/ee.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:07	349/349	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ee.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/ee.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:07	9950/9950	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/eg.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/eg.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:07	9964/9964	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/eg.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/eg.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:08	784/784	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/4x3/eh.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/4x3/eh.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
01:26:08	581/581	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202026%2014:04:03%20GMT	https://axumaycrypto.trade/assets/themes/deepblack/flags/1x1/eh.svg	C:/Users/USER/desktop/axumay/axumaycrypto.trade/assets/themes/deepblack/flags/1x1/eh.svg	(from https://axumaycrypto.trade/assets/themes/deepblack/scss/flag-icon.min.css)
